source_object,evidence_id,graph_object_type,graph_object_id,ir_object_id,question_or_decision,generated_code_location,validation_result
Architecture Diagram to IaC Compiler.pptx:slide14.xml:31,ev-a707e15adbf29024,node,ev-a707e15adbf29024,ev-a707e15adbf29024,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3284,passed
Architecture Diagram to IaC Compiler.pptx:slide14.xml:33,ev-ca73c9998b44abad,node,ev-ca73c9998b44abad,ev-ca73c9998b44abad,none,main.bicep#L3292,passed
Architecture Diagram to IaC Compiler.pptx:slide14.xml:34,ev-87e39a77084a8c6e,node,ev-87e39a77084a8c6e,ev-87e39a77084a8c6e,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3300,passed
Architecture Diagram to IaC Compiler.pptx:slide14.xml:36,ev-8ce585c0a1ee573d,node,ev-8ce585c0a1ee573d,ev-8ce585c0a1ee573d,none,main.bicep#L3308,passed
Architecture Diagram to IaC Compiler.pptx:slide14.xml:37,ev-979c16893892ac64,node,ev-979c16893892ac64,ev-979c16893892ac64,none,main.bicep#L3316,passed
Architecture Diagram to IaC Compiler.pptx:slide14.xml:38,ev-a4ecb25a5c84b472,node,ev-a4ecb25a5c84b472,ev-a4ecb25a5c84b472,none,main.bicep#L3324,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:2,ev-20c29c1ebffe4e28,node,ev-20c29c1ebffe4e28,ev-20c29c1ebffe4e28,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3332,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:3,ev-e987cabf54eb4432,node,ev-e987cabf54eb4432,ev-e987cabf54eb4432,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3340,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:4,ev-327279756ed135a8,node,ev-327279756ed135a8,ev-327279756ed135a8,none,main.bicep#L3348,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:5,ev-f383eb5a70c19f0f,node,ev-f383eb5a70c19f0f,ev-f383eb5a70c19f0f,none,main.bicep#L3356,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:6,ev-55a6c94676173997,node,ev-55a6c94676173997,ev-55a6c94676173997,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3364,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:7,ev-7c8c9e49443a2940,node,ev-7c8c9e49443a2940,ev-7c8c9e49443a2940,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3372,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:8,ev-3c6456a88cffdd97,node,ev-3c6456a88cffdd97,ev-3c6456a88cffdd97,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3380,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:10,ev-fa085a6443b36d7f,node,ev-fa085a6443b36d7f,ev-fa085a6443b36d7f,none,main.bicep#L3388,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:11,ev-44c92082857bcded,node,ev-44c92082857bcded,ev-44c92082857bcded,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3396,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:12,ev-3ae46715a0318334,node,ev-3ae46715a0318334,ev-3ae46715a0318334,none,main.bicep#L3404,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:13,ev-1184020f8a7ce16e,node,ev-1184020f8a7ce16e,ev-1184020f8a7ce16e,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3412,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:14,ev-754816c008d169e9,node,ev-754816c008d169e9,ev-754816c008d169e9,none,main.bicep#L3420,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:15,ev-fc799d622b2a7271,node,ev-fc799d622b2a7271,ev-fc799d622b2a7271,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3428,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:16,ev-603454d62d891b8a,node,ev-603454d62d891b8a,ev-603454d62d891b8a,none,main.bicep#L3436,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:17,ev-ac2b2588d9ee104c,node,ev-ac2b2588d9ee104c,ev-ac2b2588d9ee104c,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3444,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:18,ev-46b04dce6ef35021,node,ev-46b04dce6ef35021,ev-46b04dce6ef35021,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3452,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:19,ev-79216ef7b6c7e7e6,node,ev-79216ef7b6c7e7e6,ev-79216ef7b6c7e7e6,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3460,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:21,ev-05393605497f67e6,node,ev-05393605497f67e6,ev-05393605497f67e6,none,main.bicep#L3468,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:22,ev-acc84da6c28be7af,node,ev-acc84da6c28be7af,ev-acc84da6c28be7af,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3476,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:23,ev-02fdb31d47505068,node,ev-02fdb31d47505068,ev-02fdb31d47505068,none,main.bicep#L21,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:24,ev-8d2ad686ef5e5c68,node,ev-8d2ad686ef5e5c68,ev-8d2ad686ef5e5c68,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3484,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:25,ev-157969f9c79ce1e4,node,ev-157969f9c79ce1e4,ev-157969f9c79ce1e4,none,main.bicep#L3492,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:26,ev-43f54671747ce5e5,node,ev-43f54671747ce5e5,ev-43f54671747ce5e5,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3500,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:27,ev-a8bb94e2f1ff0da5,node,ev-a8bb94e2f1ff0da5,ev-a8bb94e2f1ff0da5,none,main.bicep#L35,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:28,ev-cd8a4a90473103f6,node,ev-cd8a4a90473103f6,ev-cd8a4a90473103f6,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3508,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:29,ev-99ebe722c1ed7ff9,node,ev-99ebe722c1ed7ff9,ev-99ebe722c1ed7ff9,none,main.bicep#L3516,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:30,ev-b83bbe9dcb78d62b,node,ev-b83bbe9dcb78d62b,ev-b83bbe9dcb78d62b,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3524,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:31,ev-872c8b50ea71db02,node,ev-872c8b50ea71db02,ev-872c8b50ea71db02,none,main.bicep#L3532,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:32,ev-1887b65a8b3aaa73,node,ev-1887b65a8b3aaa73,ev-1887b65a8b3aaa73,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3540,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:33,ev-8f9913ab4c217cfc,node,ev-8f9913ab4c217cfc,ev-8f9913ab4c217cfc,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3548,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:34,ev-6b50345f7432fa32,node,ev-6b50345f7432fa32,ev-6b50345f7432fa32,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3556,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:36,ev-2aff140c18c3ac5b,node,ev-2aff140c18c3ac5b,ev-2aff140c18c3ac5b,none,main.bicep#L3564,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:37,ev-4729608b619a01fe,node,ev-4729608b619a01fe,ev-4729608b619a01fe,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3572,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:38,ev-80f090052a105705,node,ev-80f090052a105705,ev-80f090052a105705,none,main.bicep#L3580,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:39,ev-f40b3ae4217c3cfe,node,ev-f40b3ae4217c3cfe,ev-f40b3ae4217c3cfe,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3588,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:40,ev-baab45d89a312a81,node,ev-baab45d89a312a81,ev-baab45d89a312a81,none,main.bicep#L3596,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:41,ev-8f773f582f022541,node,ev-8f773f582f022541,ev-8f773f582f022541,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3604,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:42,ev-9a8ab69f9426cdbd,node,ev-9a8ab69f9426cdbd,ev-9a8ab69f9426cdbd,none,main.bicep#L3612,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:43,ev-b0a5cbf715307f6c,node,ev-b0a5cbf715307f6c,ev-b0a5cbf715307f6c,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3620,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:44,ev-cd3754d63177df63,node,ev-cd3754d63177df63,ev-cd3754d63177df63,none,main.bicep#L3628,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:45,ev-ecc9be87130a6e5b,node,ev-ecc9be87130a6e5b,ev-ecc9be87130a6e5b,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3636,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:46,ev-4a632d5f73a5efc8,node,ev-4a632d5f73a5efc8,ev-4a632d5f73a5efc8,none,main.bicep#L3644,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:47,ev-4de259c0d7525cb9,node,ev-4de259c0d7525cb9,ev-4de259c0d7525cb9,none,main.bicep#L3652,passed
Architecture Diagram to IaC Compiler.pptx:slide15.xml:48,ev-2e239726ef4c9b9f,node,ev-2e239726ef4c9b9f,ev-2e239726ef4c9b9f,none,main.bicep#L3660,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:2,ev-96c3816e056a2808,node,ev-96c3816e056a2808,ev-96c3816e056a2808,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3668,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:3,ev-a77aa4a3e3db7d52,node,ev-a77aa4a3e3db7d52,ev-a77aa4a3e3db7d52,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3676,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:4,ev-7b299ee5b8769a86,node,ev-7b299ee5b8769a86,ev-7b299ee5b8769a86,none,main.bicep#L3684,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:5,ev-b72eee3125d23ba6,node,ev-b72eee3125d23ba6,ev-b72eee3125d23ba6,none,main.bicep#L3692,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:6,ev-25bd4b4d2a4e1c99,edge,ev-25bd4b4d2a4e1c99,,question:LOW_EDGE_CONFIDENCE,main.bicep#L4266,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:7,ev-878ffc0e5b8de0a6,node,ev-878ffc0e5b8de0a6,ev-878ffc0e5b8de0a6,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3700,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:8,ev-c454084edba05fdb,node,ev-c454084edba05fdb,ev-c454084edba05fdb,none,main.bicep#L3708,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:9,ev-4e255646f33994ba,node,ev-4e255646f33994ba,ev-4e255646f33994ba,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3716,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:10,ev-b01a59642b45ff2d,node,ev-b01a59642b45ff2d,ev-b01a59642b45ff2d,none,main.bicep#L3724,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:11,ev-e983da3783d5b913,node,ev-e983da3783d5b913,ev-e983da3783d5b913,none,main.bicep#L3732,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:12,ev-ea42ffcaaabfa6b2,node,ev-ea42ffcaaabfa6b2,ev-ea42ffcaaabfa6b2,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3740,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:13,ev-75063b4af078270f,node,ev-75063b4af078270f,ev-75063b4af078270f,none,main.bicep#L3748,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:14,ev-eaa3144a4e3152bb,node,ev-eaa3144a4e3152bb,ev-eaa3144a4e3152bb,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3756,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:15,ev-4952abc4b205dfc0,node,ev-4952abc4b205dfc0,ev-4952abc4b205dfc0,none,main.bicep#L3764,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:16,ev-2ac9addb6ff06f8f,node,ev-2ac9addb6ff06f8f,ev-2ac9addb6ff06f8f,none,main.bicep#L3772,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:17,ev-195b4b0815e9155d,node,ev-195b4b0815e9155d,ev-195b4b0815e9155d,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3780,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:18,ev-c8b116c895f459a6,node,ev-c8b116c895f459a6,ev-c8b116c895f459a6,none,main.bicep#L3788,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:19,ev-4f507e855cbbf92b,node,ev-4f507e855cbbf92b,ev-4f507e855cbbf92b,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3796,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:20,ev-b0613666adf2a906,node,ev-b0613666adf2a906,ev-b0613666adf2a906,none,main.bicep#L3804,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:21,ev-41d7f059e1a75144,node,ev-41d7f059e1a75144,ev-41d7f059e1a75144,none,main.bicep#L3812,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:22,ev-2d4208019a76dc43,node,ev-2d4208019a76dc43,ev-2d4208019a76dc43,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3820,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:23,ev-a0fbc24de90b45fd,node,ev-a0fbc24de90b45fd,ev-a0fbc24de90b45fd,none,main.bicep#L3828,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:24,ev-bad2dd9fc773edae,node,ev-bad2dd9fc773edae,ev-bad2dd9fc773edae,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3836,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:25,ev-f6649a9e6be1efcb,node,ev-f6649a9e6be1efcb,ev-f6649a9e6be1efcb,none,main.bicep#L3844,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:26,ev-dda2e00fdc953ab3,node,ev-dda2e00fdc953ab3,ev-dda2e00fdc953ab3,none,main.bicep#L3852,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:27,ev-44cf3c7974550f7c,node,ev-44cf3c7974550f7c,ev-44cf3c7974550f7c,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3860,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:28,ev-edccc52ad07c11df,node,ev-edccc52ad07c11df,ev-edccc52ad07c11df,none,main.bicep#L3868,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:29,ev-0b5e815d641c9bcc,node,ev-0b5e815d641c9bcc,ev-0b5e815d641c9bcc,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3876,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:30,ev-514696209c5b20af,node,ev-514696209c5b20af,ev-514696209c5b20af,none,main.bicep#L3884,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:31,ev-fbe0c871caaaba03,node,ev-fbe0c871caaaba03,ev-fbe0c871caaaba03,none,main.bicep#L3892,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:32,ev-06e68bad2a5a407b,node,ev-06e68bad2a5a407b,ev-06e68bad2a5a407b,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3900,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:33,ev-9bbfbddbf39f4ebd,node,ev-9bbfbddbf39f4ebd,ev-9bbfbddbf39f4ebd,none,main.bicep#L3908,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:34,ev-32a6a151a895e629,node,ev-32a6a151a895e629,ev-32a6a151a895e629,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3916,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:35,ev-90c32e05753fc69e,node,ev-90c32e05753fc69e,ev-90c32e05753fc69e,none,main.bicep#L3924,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:36,ev-436c1d0415442687,node,ev-436c1d0415442687,ev-436c1d0415442687,none,main.bicep#L3932,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:37,ev-1587c7da9d379328,node,ev-1587c7da9d379328,ev-1587c7da9d379328,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3940,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:38,ev-8eadd238b73c8eef,node,ev-8eadd238b73c8eef,ev-8eadd238b73c8eef,none,main.bicep#L3948,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:39,ev-d801152ed0069759,node,ev-d801152ed0069759,ev-d801152ed0069759,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3956,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:40,ev-05deff7ed6b11209,node,ev-05deff7ed6b11209,ev-05deff7ed6b11209,none,main.bicep#L3964,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:41,ev-0fb007f65c197bc3,node,ev-0fb007f65c197bc3,ev-0fb007f65c197bc3,none,main.bicep#L3972,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:42,ev-e294ebd5380339c9,node,ev-e294ebd5380339c9,ev-e294ebd5380339c9,none,main.bicep#L3980,passed
Architecture Diagram to IaC Compiler.pptx:slide16.xml:43,ev-5f533def541eed55,node,ev-5f533def541eed55,ev-5f533def541eed55,none,main.bicep#L3988,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:2,ev-937c678a5bd004a4,node,ev-937c678a5bd004a4,ev-937c678a5bd004a4,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L3996,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:3,ev-922be4409aa28630,node,ev-922be4409aa28630,ev-922be4409aa28630,none,main.bicep#L4004,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:4,ev-c381e059f50fca88,node,ev-c381e059f50fca88,ev-c381e059f50fca88,none,main.bicep#L4012,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:5,ev-6158e67a8a72f337,node,ev-6158e67a8a72f337,ev-6158e67a8a72f337,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L4020,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:7,ev-794cd818b007ac5f,node,ev-794cd818b007ac5f,ev-794cd818b007ac5f,none,main.bicep#L4028,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:8,ev-da07ce01adb8c289,edge,ev-da07ce01adb8c289,,question:LOW_EDGE_CONFIDENCE,main.bicep#L4272,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:9,ev-45ca70e28afbc673,node,ev-45ca70e28afbc673,ev-45ca70e28afbc673,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L4036,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:11,ev-472e9cc0cb0a0977,node,ev-472e9cc0cb0a0977,ev-472e9cc0cb0a0977,none,main.bicep#L4044,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:12,ev-c17d9f9628a0f18a,edge,ev-c17d9f9628a0f18a,,question:LOW_EDGE_CONFIDENCE,main.bicep#L4278,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:13,ev-9d5d1161466e3a8a,node,ev-9d5d1161466e3a8a,ev-9d5d1161466e3a8a,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L4052,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:15,ev-43615029073ebf9a,node,ev-43615029073ebf9a,ev-43615029073ebf9a,none,main.bicep#L4060,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:16,ev-fce3fbb1885ef8f9,edge,ev-fce3fbb1885ef8f9,,question:LOW_EDGE_CONFIDENCE,main.bicep#L4284,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:17,ev-487ca8cc3dc21c5b,node,ev-487ca8cc3dc21c5b,ev-487ca8cc3dc21c5b,question:DECORATIVE_SHAPE_UNLABELED,main.bicep#L4068,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:19,ev-a9a95e62cb7c4a93,node,ev-a9a95e62cb7c4a93,ev-a9a95e62cb7c4a93,none,main.bicep#L4076,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:20,ev-f7727c2a16f438c7,node,ev-f7727c2a16f438c7,ev-f7727c2a16f438c7,none,main.bicep#L4084,passed
Architecture Diagram to IaC Compiler.pptx:slide17.xml:21,ev-7777b2abf870ece2,node,ev-7777b2abf870ece2,ev-7777b2abf870ece2,none,main.bicep#L4092,passed
